youdescribe_link,audio_clip_file_path,audio_clip_file_name,audio_clip_duration,audio_clip_start_time,audio_clip_end_time,audio_clip_playback_type,db_transcript,oa_transcript_sentence,bleu_score_gr_oc,bleu_score_or_gc,cosine_similarity
https://youdescribe.org/video/y4yZelVCE3o?ad=5a8a6962da7ca40847b32ca0,/current/y4yZelVCE3o,y4yZelVCE3o_5a8a721c97038908bae01630.wav,21.734,36.175067999999996,57.9089455510204,inline," Lily stopped in front of the car door looking at her house in dismay. In panic, Jackson quickly reversed the car and accidently hit the car behind him."," Lily stops in front of the car door, looking at her house in dismay.",0.284,0.425,0.6829999999999999
https://youdescribe.org/video/1n6hf3adNqk?ad=60a654c5f1539c07e70d480c,/current/1n6hf3adNqk,1n6hf3adNqk_60a659fe3b2e2707ed899580.wav,7.765,22.596744,30.362077333333332,inline,he followed his dog around trying to use the force but fails it tries to get a sandwich but it also fills with Mom gets it to himhe followed his dog around trying to use the force but fails it tries to get a sandwich but it also fills with Mom gets it to him," He follows his dog around trying to use the force but fails. He tries to get a sandwich, but it also fails so his mom gets it to him.",0.366,0.47700000000000004,0.8220000000000001
https://youdescribe.org/video/0nrNJwgxfRo?ad=6382b67b29962a34dc064642,/current/0nrNJwgxfRo,0nrNJwgxfRo_6382e34629962a34dc064664.wav,4.83,157.4919491487732,162.32169971566663,inline,that's Jones tragedies along he bounces up and downthat's Jones tragedies along he bounces up and down," As Jones trudges along, he bounces up and down.",0.273,0.389,0.647
https://youdescribe.org/video/7QKYtFBa9RA?ad=628995e3b3cd2509ff223979,/current/7QKYtFBa9RA,7QKYtFBa9RA_628997eb73ff460a05c783a2.wav,11.264000000000001,52.475726,63.73972600000001,inline,image of New South Wales PD HP syllabus on blue screen next to it the words disability awareness and inclusivity are circled and crossed with redimage of New South Wales PD HP syllabus on blue screen next to it the words disability awareness and inclusivity are circled and crossed with red," Image of NSW PDHP syllabus on blue screen. Next to it, the words Disability, Awareness and Inclusivity are circled and crossed with red.",0.304,0.436,0.7509999999999999
https://youdescribe.org/video/DJ7nKP5qnvk?ad=6226c54b4239fd06fa458bd9,/current/DJ7nKP5qnvk,DJ7nKP5qnvk_6226c7d94239fd06fa458bea.wav,9.728,111.56043600000001,111.56043600000001,extended,a piece of paper says thanks for f you are watchinga piece of paper says thanks for f you are watching," A piece of paper says, Thanks Fur FUR watching.",0.267,0.38,0.43200000000000005
https://youdescribe.org/video/xSsE9dx8t2A?ad=638d4d2c48f15f34e2631e7d,/current/xSsE9dx8t2A,xSsE9dx8t2A_638d503629962a34dc064d0b.wav,6.827000000000001,96.64834884741212,96.64834884741212,extended,you get the daughter is laying down having a ventilator pump air into heryou get the daughter is laying down having a ventilator pump air into her, The daughter is laying down having a ventilator pump air into her,0.298,0.446,0.871
https://youdescribe.org/video/fTcSVQJ2h8g?ad=5b194d80a08cad73916be041,/current/fTcSVQJ2h8g,fTcSVQJ2h8g_5b1977baa08cad73916be0a7.wav,6.144,163.750145,169.894145,inline, Sign the pledge to fight back. Brave new films dot org slash racism., Sign the pledge to fight back.,0.294,0.43700000000000006,0.55
https://youdescribe.org/video/j7Sjp1XxJyM?ad=5e2e621acbccda44ce258408,/current/j7Sjp1XxJyM,j7Sjp1XxJyM_5e2e7672993980116f369cea.wav,1.024,731.013138,732.037138,inline,short man, The short man leaves.,0.36200000000000004,0.23600000000000002,0.58
https://youdescribe.org/video/j7Sjp1XxJyM?ad=5e2e621acbccda44ce258408,/current/j7Sjp1XxJyM,j7Sjp1XxJyM_5e35f59d0b19d71e3f68ccde.wav,11.776,2252.52377,2264.29977,inline,inside kismat peeks out the window and watch as Jackson climb Kismet and lunches the window and pushes it open a crack he slips across the room and hides behind an overstuffed chairinside kismat peeks out the window and watch as Jackson climb Kismet and lunches the window and pushes it open a crack he slips across the room and hides behind an overstuffed chair," Inside, Kismet peeks out the window and watches Jackson climb. Kismet unlutches the window and pushes it open a crack. He slips across the room and hides behind an overstuffed chair.",0.354,0.474,0.858
https://youdescribe.org/video/j7Sjp1XxJyM?ad=5e2e621acbccda44ce258408,/current/j7Sjp1XxJyM,j7Sjp1XxJyM_5e3602ed0050a61e3485b91b.wav,4.779,2930.261607,2935.040273666666,inline,tucking the paper into our clothes she crosses the room to a different doortucking the paper into our clothes she crosses the room to a different door," Tucking the paper into her clothes, she crosses the room to a different door.",0.37200000000000005,0.48200000000000004,0.841
https://youdescribe.org/video/j7Sjp1XxJyM?ad=5e2e621acbccda44ce258408,/current/j7Sjp1XxJyM,j7Sjp1XxJyM_5e361f3f0050a61e3485b98e.wav,28.756999999999998,5218.5219560000005,5247.2792893333335,inline,cast of characters Bob Hope is Ronnie Jackson Dorothy Lamour is correlated Demonte Peter Lorre is Kismet Lon Chaney is Willie John height is dr. Londo Charles Dingle is Major Simon Montague Reginald Denny is James Collins Frank Poole Gala is Barren Monta and Doran is Miss Rogers Willard Robertson is prison Warden Jack LaRue is Tony Charles aren't is Crawfordcast of characters Bob Hope is Ronnie Jackson Dorothy Lamour is correlated Demonte Peter Lorre is Kismet Lon Chaney is Willie John height is dr. Londo Charles Dingle is Major Simon Montague Reginald Denny is James Collins Frank Poole Gala is Barren Monta and Doran is Miss Rogers Willard Robertson is prison Warden Jack LaRue is Tony Charles aren't is Crawford, Cast of characters. Bob Hope is Ronnie Jackson. Dorothy Lemure is Carlotta de Monte. Peter Lorre is Kismet. Lon Chaney is Willie. John Hoyt is Dr. Lindeau. Charles Dingle is Major Simon Montague. Reginald Denny is James Collins. Frank Puglia is Baron Monte. Anne Doran is Miss Rogers. Willard Robertson is Prison Warden. Jack Leroux is Tony. Charles Arndt is Crawford.,0.33399999999999996,0.442,0.8740000000000001
https://youdescribe.org/video/mrIOzs-X6-k?ad=5ea06c35dec72478910124a2,/current/mrIOzs-X6-k,mrIOzs-X6-k_5f072e6ab2fc4f0c56056691.wav,18.005,351.54815404768374,351.54815404768374,extended,2012 legacies honorees Jennifer Anderson text Anderson Jack curfman dick done Janet frizz Sherry lintel Brad Schafer Wanda Mayberry, 2012 Legacy's Honorees,0.008,0.138,0.16
https://youdescribe.org/video/iqPmVtvc3AU?ad=5ffc9461ce0a842f6990bd46,/current/iqPmVtvc3AU,iqPmVtvc3AU_5ffc969269f2192f63902274.wav,1.536,169.408472,170.944472,inline,White, White dandelion.,0.214,0.091,0.58
https://youdescribe.org/video/-ke1VTdYFmA?ad=621d52e8ddd6a209053b7885,/current/-ke1VTdYFmA,-ke1VTdYFmA_621f0705f5a44c090b47386a.wav,10.667,18.433168,18.433168,extended,an array of cartoon bees occupy the screen including bumble bees honeybees carpenter bees yellow jackets wasps and hornetsan array of cartoon bees occupy the screen including bumble bees honeybees carpenter bees yellow jackets wasps and hornets," An array of cartoon bees occupy the screen, including bumblebees, honeybees, carpenter bees, yellow jackets, wasps, and hornets.",0.374,0.48,0.8740000000000001
https://youdescribe.org/video/CU7VAIup27U?ad=5f85c0e8206e0d5fdec3d422,/current/CU7VAIup27U,CU7VAIup27U_5f85cf13206e0d5fdec3d436.wav,4.644,27.613057,32.257047929705216,inline,a boy sneaks off with Yorkshire and jumps on granddada boy sneaks off with Yorkshire and jumps on granddad, A boy sneaks off with a Yorkshire and jumps on Grandad.,0.38,0.484,0.845
https://youdescribe.org/video/h3YCTWn2b-g?ad=63c80e9d48f15f34e2633688,/current/h3YCTWn2b-g,h3YCTWn2b-g_63c81fb629962a34dc0664a5.wav,7.68,75.7794155844156,83.45941558441558,inline,Pingu then starts throwing stuff out of a cabinet and a white wedding hat lands on pingu's brothers headPingu then starts throwing stuff out of a cabinet and a white wedding hat lands on pingu's brothers head, Pingu then starts throwing stuff out of a cabinet and a white wedding hat lands on Pingu's brother's head.,0.381,0.5,0.871
https://youdescribe.org/video/h3YCTWn2b-g?ad=63c80e9d48f15f34e2633688,/current/h3YCTWn2b-g,h3YCTWn2b-g_63c821b529962a34dc0664a6.wav,11.690999999999999,98.3590909090909,110.04975757575757,inline,pinker's brother Waddles back to the cabinet with the shoebox on his head ping who puts a blanket over him and they start to play fightpinker's brother Waddles back to the cabinet with the shoebox on his head ping who puts a blanket over him and they start to play fight, Pingu's brother waddles back to the cabinet with the shoebox on his head. Pingu puts a blanket over him and they start to play fight.,0.344,0.46799999999999997,0.797
https://youdescribe.org/video/XmoCbWzqKbs?ad=634adf7d44d9f31eaf8e29a2,/current/XmoCbWzqKbs,XmoCbWzqKbs_634adf9144d9f31eaf8e29a4.wav,11.61,0.0,0.0,extended,good day I'm Beatrice avelino and today I will be presenting about the Korean Netflix series extraordinary attorney Wu and how it represents people in the autism spectrum disordergood day I'm Beatrice avelino and today I will be presenting about the Korean Netflix series extraordinary attorney Wu and how it represents people in the autism spectrum disorder," Good day, I'm Beatriz Avellino and today I will be presenting about the Korean Netflix series Extraordinary Atorney Woo and how it represents people in the autism spectrum disorder.",0.36,0.479,0.7559999999999999
https://youdescribe.org/video/c346ms-PaeE?ad=5f5ef5b2aa38d665301f2d00,/current/c346ms-PaeE,c346ms-PaeE_5f5ef86a152f97652a3bdf5d.wav,5.48,193.55653600000002,193.55653600000002,extended,thanks to several other videos and the channel are shownthanks to several other videos and the channel are shown, Links to several other videos and the channel are shown.,0.36,0.475,0.8440000000000001
https://youdescribe.org/video/ITtzcpHkZUA?ad=63a14eaf29962a34dc06541c,/current/ITtzcpHkZUA,ITtzcpHkZUA_63a14ed848f15f34e2632617.wav,9.288,99.07216094468687,108.36014280409731,inline,when the potato is cooked put in a blender with 100 ml of unsweetened milk and blend it togetherwhen the potato is cooked put in a blender with 100 ml of unsweetened milk and blend it together," When the potato is cooked, put it in a blender with 100ml of unsweetened milk and blend it together.",0.38799999999999996,0.499,0.8029999999999999
https://youdescribe.org/video/pU0GSbe6r_4?ad=5dafda23816ebe3229a2eb6d,/current/pU0GSbe6r_4,pU0GSbe6r_4_5dafdf96e4e413322f0b584a.wav,13.227,72.19277,85.41943666666666,inline,Tom grabs a phone book in snacks it on top of Jerry who is unaffected slowly he rips the phone book into and then rips one of the halves into quartersTom grabs a phone book in snacks it on top of Jerry who is unaffected slowly he rips the phone book into and then rips one of the halves into quarters," Tom grabs a phone book and smacks it on top of Jerry, who is unaffected. Slowly, he rips the phone book in two, and then rips one of the halves into quarters.",0.379,0.485,0.898
https://youdescribe.org/video/pU0GSbe6r_4?ad=5dafda23816ebe3229a2eb6d,/current/pU0GSbe6r_4,pU0GSbe6r_4_5dafe11be4e413322f0b584d.wav,7.5089999999999995,101.482615,108.99194833333333,inline,with his fists Jerry drills a hole into the safe and pulls Tom through it by the headwith his fists Jerry drills a hole into the safe and pulls Tom through it by the head," With his fist, Jerry drills a hole into the safe and pulls Tom through it by the head.",0.37,0.488,0.873
https://youdescribe.org/video/7_pR6mUYtOo?ad=61f0689ef5a44c090b471691,/current/7_pR6mUYtOo,7_pR6mUYtOo_61f072d8f5a44c090b4716a1.wav,8.96,51.920312,60.880311999999996,inline,in another Corridor Egon Spengler searches with it pke meter he finds a man prodding him to confirm he is realin another Corridor Egon Spengler searches with it pke meter he finds a man prodding him to confirm he is real, In another corridor Egon Spengler searches with his PKE meter. He finds a man prodding him to confirm he is real.,0.377,0.491,0.89
https://youdescribe.org/video/XH4ewh2v6yQ?ad=5dae25caabc6166dd9856650,/current/XH4ewh2v6yQ,XH4ewh2v6yQ_5dae9cfa6362000277003db5.wav,11.008,65.342069,65.342069,extended,on a purple background the words Step 1 complete an initial intake form is written with a cartoon hand feeling in some paperworkon a purple background the words Step 1 complete an initial intake form is written with a cartoon hand feeling in some paperwork," On a purple background, the words, Step 1 Complete an Initial Intake Form is written with a cartoon hand filling in some paperwork.",0.368,0.483,0.88
https://youdescribe.org/video/hDjzdFXmH4g?ad=5ebba8397f0f7b57fa319994,/current/hDjzdFXmH4g,hDjzdFXmH4g_5ebbaa852cd8455cc4625606.wav,5.376,70.243554,70.243554,extended,footage of a beginner sit skier skiing with a guidefootage of a beginner sit skier skiing with a guide, Footage of a beginner set skier skiing with a guide.,0.369,0.47600000000000003,0.7090000000000001
https://youdescribe.org/video/hT0POdND7SM?ad=606fab6280c96d31ff11a6c3,/current/hT0POdND7SM,hT0POdND7SM_606fae2e80c96d31ff11a6c8.wav,31.403000000000002,24.509134,55.91180066666666,inline,these are my parents my mother's name is Anna and my father is called Joseph I have two siblings an older sister Isabel and a smaller brother Juan," These are my parents. My mother's name is Anna and my smaller brother, Juan.",0.38299999999999995,0.49,0.727
https://youdescribe.org/video/kUd2DLfwYk8?ad=607b667daad36831fd7e823a,/current/kUd2DLfwYk8,kUd2DLfwYk8_607b6749aad36831fd7e823e.wav,27.819000000000003,98.28008100000001,126.09874766666668,inline,Draco stands amongst Harry supporters he looks blankly to his fatherDraco stands amongst Harry supporters he looks blankly to his father, Draco stands amongst hairy supporters.,0.076,0.256,0.35700000000000004
https://youdescribe.org/video/Pd2Uw2ovg0o?ad=5fe91a43ce0a842f6990b7b9,/current/Pd2Uw2ovg0o,Pd2Uw2ovg0o_5ff0c74969f2192f63901f02.wav,11.690999999999999,254.75380100000004,266.4444676666667,inline,outside the store a spotted dog is sitting there some clothing displays friendless sits on a barrel and Pat's the dog a few times before the dog gets up and trots away friendless Halls himself to his feet and walks awayoutside the store a spotted dog is sitting there some clothing displays friendless sits on a barrel and Pat's the dog a few times before the dog gets up and trots away friendless Halls himself to his feet and walks away," Outside the store, a spotted dog is sitting near some clothing displays. Friendless sits on a barrel and pats the dog a few times before the dog gets up and trots away. Friendless hauls himself to his feet and walks away.",0.35600000000000004,0.47600000000000003,0.8959999999999999
https://youdescribe.org/video/Pd2Uw2ovg0o?ad=5fe91a43ce0a842f6990b7b9,/current/Pd2Uw2ovg0o,Pd2Uw2ovg0o_5ff0cf89ce0a842f6990ba11.wav,10.155,518.467528,528.6221946666667,inline,barrels began rolling out of the train cars open door they roll down the Sandy Bank the barrel that friendless is tucked into begins rolling down the pile with in the carbarrels began rolling out of the train cars open door they roll down the Sandy Bank the barrel that friendless is tucked into begins rolling down the pile with in the car, Barrels begin rolling out of the train car's open door. They roll down the sandy bank. The barrel that Friendless is tucked into begins rolling down the pile within the car.,0.368,0.48700000000000004,0.8740000000000001
https://youdescribe.org/video/Pd2Uw2ovg0o?ad=5fe91a43ce0a842f6990b7b9,/current/Pd2Uw2ovg0o,Pd2Uw2ovg0o_5ff108d569f2192f63901f9a.wav,6.229,1964.576959,1970.8062923333327,inline,the ranch owner stairs around himself than Stomps up to the cow he gingerly reaches for the Ropethe ranch owner stairs around himself than Stomps up to the cow he gingerly reaches for the Rope," The ranch owner stares around himself, then stomps up to the cow. He gingerly reaches for the rope.",0.369,0.479,0.82
https://youdescribe.org/video/Pd2Uw2ovg0o?ad=5fe91a43ce0a842f6990b7b9,/current/Pd2Uw2ovg0o,Pd2Uw2ovg0o_5ff24b21ce0a842f6990bb28.wav,6.229,2936.40442,2942.633753333333,inline,he lowers himself into the locomotive he peers at the gouges and pulls a leverhe lowers himself into the locomotive he peers at the gouges and pulls a lever, He lowers himself into the locomotive. He peers at the gauges and pulls a lever.,0.373,0.485,0.8640000000000001
https://youdescribe.org/video/Pd2Uw2ovg0o?ad=5fe91a43ce0a842f6990b7b9,/current/Pd2Uw2ovg0o,Pd2Uw2ovg0o_5ff545f4ce0a842f6990bbd6.wav,4.864,3518.650562,3523.514562,inline,the doors open the people in the elevator are Tangled in wiresthe doors open the people in the elevator are Tangled in wires, The door is open. The people in the elevator are tangled in wires.,0.39799999999999996,0.499,0.8370000000000001
https://youdescribe.org/video/PLIoHvch1c0?ad=5f77089d206e0d5fdec3cfc6,/current/PLIoHvch1c0,PLIoHvch1c0_5f77213e6832dc5fe4ac4cd7.wav,8.704,562.794138,562.794138,extended,the photograph on screen shows a modern representation of the Greek inscription on principle Randall's fireplacethe photograph on screen shows a modern representation of the Greek inscription on principle Randall's fireplace, The photograph on screen shows a modern representation of the Greek inscription on Principal Rendell's fireplace.,0.36,0.478,0.778
https://youdescribe.org/video/tV3SWjrt2rE?ad=58e7cf2d46e13dfd851a21bd,/legacy,14001960406161.wav,16.624000000000002,56.349,56.349,extended," From the blank alaskan inferior the reach a float and throw. So they sent a film by Simon toe feel sound by shruti three plateau blow up on Top, Simon scott ponto com. They choose their thought. Simon scott does milan city."," A film by Simon Toffil, sound by Shruti. www.simonscott.com Derechos de autor Simon Scott 2011",0.183,0.299,0.33299999999999996
https://youdescribe.org/video/fmnUwvZAMjQ?ad=5b96c2f17cdff3540980e7a0,/current/fmnUwvZAMjQ,fmnUwvZAMjQ_5b96c69e7f814c36fbadd32b.wav,10.124,86.95489799427796,97.07879822103531,inline, The man with the tie says body paragraphs and the topic sentences that introduce each must be organized according to the roadmap promised by the thesis.," The man with the tie says,",0.009000000000000001,0.168,0.626
https://youdescribe.org/video/PuvhK89X_60?ad=611a5e253b2e2707ed89c013,/current/PuvhK89X_60,PuvhK89X_60_611a6b6af1539c07e70d7209.wav,8.277000000000001,68.553409,68.553409,extended,the woman looks hapless the caption says a good listener speech impedimentthe woman looks hapless the caption says a good listener speech impediment, The woman looks helpless. The caption says a good listener. Speech impediment.,0.381,0.483,0.812
https://youdescribe.org/video/PuvhK89X_60?ad=611a5e253b2e2707ed89c013,/current/PuvhK89X_60,PuvhK89X_60_611a8335f1539c07e70d721d.wav,8.533,163.513903,172.04723633333333,inline,the caption says whether you notice it or not there are still a lot of berries to be overcomethe caption says whether you notice it or not there are still a lot of berries to be overcome," The caption says whether you notice it or not, there are still a lot of barriers to be overcome.",0.374,0.484,0.866
https://youdescribe.org/video/MPLV4h0Tr8c?ad=58e7cf2d46e13dfd851a21af,/legacy,14038806373321.wav,34.27,124.194,124.194,extended," Spelling commence oh pathogen c o m m e n s a l space, p a t h o g e n Pro peony bacterium, p r o p I o n I b a c t e r I u m gram positive ji RAM, hyphen, p o s I t I v e.", Spelling be a CT er I um gram positive gr a m hyphen p o s i t i v e,0.183,0.325,0.23
https://youdescribe.org/video/MPLV4h0Tr8c?ad=58e7cf2d46e13dfd851a21af,/legacy,14038837650341.wav,36.061,672.5139999999999,672.5139999999999,extended," Spelling cellulitis, CE l l u l I t I s erysipelas e r y s I p e l a s necrotizing fasciate. This any CRO t I z I n g space f a s cii, t I s.", Spelling fasciitis. NEC ROT IZ ING space FAS CII TIS,0.14400000000000002,0.28300000000000003,0.16899999999999998
https://youdescribe.org/video/MPLV4h0Tr8c?ad=58e7cf2d46e13dfd851a21af,/legacy,14038840739181.wav,30.69,733.551,733.551,extended," Spelling trick, a fight on t r I c h o p h y t o n tinea t I n e a candida albicans, c a n d I d a space, a l b I c a n s.", Spelling C-A-N-D-I-D-A space A-L-B-I-C-A-N-S,0.172,0.349,0.38
https://youdescribe.org/video/G_TwXO0yFeM?ad=5b5b2d5f64badc79e2b1b2b8,/current/G_TwXO0yFeM,G_TwXO0yFeM_5b5b300a64badc79e2b1b2bc.wav,79.97,341.958364,421.92788780952384,inline," A row of sailboats on stands along a wide grass road. Jessica under trees in a landscaped area, dark clouds just behind her text. A few hours later, a dim overcast sky above a packed boat yard. Matt stands near a swaying palm.", A row of sailboats on stands along a wide grass road. Jessica under trees in a landscaped area. Dark clouds just behind her. Text a few hours later. A dim overcast sky above a packed boatyard. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt's. Matt stands near a swaying palm.,0.485,0.355,0.336
https://youdescribe.org/video/mV9PBziD3Mg?ad=6330f81a934e8a1ea9f82ec7,/current/mV9PBziD3Mg,mV9PBziD3Mg_6331f1b5934e8a1ea9f82f15.wav,7.167999999999999,169.171171,169.171171,extended,the half-sandwich disappears again as a cook takes another bitethe half-sandwich disappears again as a cook takes another bite, The half sandwich disappears again as the cook takes another bite.,0.392,0.49700000000000005,0.879
https://youdescribe.org/video/mV9PBziD3Mg?ad=6330f81a934e8a1ea9f82ec7,/current/mV9PBziD3Mg,mV9PBziD3Mg_6331f376934e8a1ea9f82f19.wav,11.349,178.55814600000005,178.55814600000005,extended,the text how you met appears as the cook grabs the other half of the toasted grilled cheese sandwich and takes it off camerathe text how you met appears as the cook grabs the other half of the toasted grilled cheese sandwich and takes it off camera, The text Hayum appears as the cook grabs the other half of the toasted grilled cheese sandwich and takes it off camera.,0.33,0.461,0.873
https://youdescribe.org/video/NFojNyU94Ew?ad=61b281a0ddd6a209053b3edd,/current/NFojNyU94Ew,NFojNyU94Ew_61b2873af5a44c090b46ff6e.wav,13.652999999999999,183.8263709504089,197.4797042837423,inline,mix these dry ingredients together with the red velvet cake mixture we made earlier carefully mix that together while adding butter milk and vinegarmix these dry ingredients together with the red velvet cake mixture we made earlier carefully mix that together while adding butter milk and vinegar, Mix these dry ingredients together with the red velvet cake mixture we made earlier. Carefully mix that together while adding buttermilk and vinegar.,0.37,0.494,0.8759999999999999
https://youdescribe.org/video/hM6ItEXb_Us?ad=6403919c19683a00242e8917,/current/hM6ItEXb_Us,hM6ItEXb_Us_640395f519683a00242e898a.wav,7.4239999999999995,70.638216,78.062216,inline,the ball pops out of the tube and falls into a much larger halfpipe with many more of the same type of cage ballsthe ball pops out of the tube and falls into a much larger halfpipe with many more of the same type of cage balls, The ball pops out of the tube and falls into a much larger half pipe with many more of the same type of caged balls.,0.381,0.49700000000000005,0.853
https://youdescribe.org/video/hM6ItEXb_Us?ad=6403919c19683a00242e8917,/current/hM6ItEXb_Us,hM6ItEXb_Us_6403968182dfff001e525d78.wav,7.765,104.512253,112.27758633333332,inline,large Hammer pops the ball out of a spinning top and they're launched into a spinning machine that slowly descendslarge Hammer pops the ball out of a spinning top and they're launched into a spinning machine that slowly descends, A large hammer pops the ball out of a spinning top and they are launched into a spinning machine that slowly descends.,0.389,0.504,0.885
https://youdescribe.org/video/hM6ItEXb_Us?ad=6403919c19683a00242e8917,/current/hM6ItEXb_Us,hM6ItEXb_Us_640396cf19683a00242e8998.wav,5.973,135.484722,141.45805533333333,inline,the clip is ended and now it is a Fandango movie advertisement for the YouTube channelthe clip is ended and now it is a Fandango movie advertisement for the YouTube channel, The clip has ended and now it is the Fandango movie advertisement for the YouTube channel.,0.384,0.49,0.86
https://youdescribe.org/video/vXnqV3cciEk?ad=61357b833b2e2707ed89c7dc,/current/vXnqV3cciEk,vXnqV3cciEk_61357be3f1539c07e70d7a26.wav,4.864,2.3499950000000003,7.213995,inline,the girl is cutting strawberriesthe girl is cutting strawberries, The girl is cutting strawberries.,0.397,0.499,0.895
https://youdescribe.org/video/vXnqV3cciEk?ad=61357b833b2e2707ed89c7dc,/current/vXnqV3cciEk,vXnqV3cciEk_61357d64f1539c07e70d7a2e.wav,20.906999999999996,186.66995500000002,207.57662166666665,inline,the girl has some breakfast and continue to workthe girl has some breakfast and continue to work, The girl has some breakfast and continues to work.,0.386,0.488,0.74
https://youdescribe.org/video/qXYb8R3_B0k?ad=5e1e697f3cfe7373dd4234ad,/current/qXYb8R3_B0k,qXYb8R3_B0k_5e1e6b863cfe7373dd4234b1.wav,8.107000000000001,4.584685965667725,4.584685965667725,extended,a boy walks into the bathroom and watch his face with the dove man face cleansera boy walks into the bathroom and watch his face with the dove man face cleanser, A boy walks into the bathroom and watches his face with the Dove man face closer.,0.35700000000000004,0.469,0.831
https://youdescribe.org/video/qXYb8R3_B0k?ad=5e1e697f3cfe7373dd4234ad,/current/qXYb8R3_B0k,qXYb8R3_B0k_5e1e6bd33cfe7373dd4234b2.wav,8.021,22.019405912261963,22.019405912261963,extended,a grown man lift his head out of the sink from washing his facea grown man lift his head out of the sink from washing his face, A grown man lifts his head out of the sink from washing his face.,0.384,0.493,0.852
https://youdescribe.org/video/Sct5j7Quo54?ad=63c6ce1b29962a34dc06628d,/current/Sct5j7Quo54,Sct5j7Quo54_63c6d2d529962a34dc066297.wav,5.016,43.2563,48.27181020408163,inline,Pinger walks away and places charcoal and the fireplacePinger walks away and places charcoal and the fireplace, Pingo walks away and places charcoal in the fireplace.,0.325,0.435,0.708
https://youdescribe.org/video/J4vS8la2sQY?ad=618175a8f1539c07e70d96af,/current/J4vS8la2sQY,J4vS8la2sQY_618176d1f1539c07e70d96b1.wav,61.301,0.0,61.30068027210884,inline,slow motion shot of an athlete without legs and a racing wheelchair and helmet," Slow motion shot of an athlete without legs in a racing wheelchair and helmet. The mindless limits is just a little word that makes a swooshing sound of a passing. This chair was built for breaking things. A tool designed by the world's best engineers to dismantle, destroy, and dominate. Driven by a will of steel and destined to chase gold. This chair was built for breaking things to reimagine, rethink, and redefine what it means to be an athlete. Once everyone gets a good pass, every instrumentation smashed, and every road broken, together at work, we're not doing something great. We can kill it with a driving machine.",0.12,0.001,0.384
https://youdescribe.org/video/xyor66WBWPk?ad=58e7cf3146e13dfd851a2412,/legacy,14427224464091.wav,14.065999999999999,70.20100000000001,84.27099999999999,inline," Inches where ted is attacked by a goat. Then he's teaching a college class. Then he's running frantically away from the college class as he realized it was the wrong class. Then he goes on a date with three different girls, and he breaks up with all of them, knowing that they are not the one that he will marry."," In the next episode, we will be talking about the story of the first date.",0.022000000000000002,0.125,0.153
https://youdescribe.org/video/cUj7tDnMrlA?ad=63601fed934e8a1ea9f83c50,/current/cUj7tDnMrlA,cUj7tDnMrlA_6360264544d9f31eaf8e2ffe.wav,5.291,57.347253,62.63791966666667,inline,put in three tablespoons of all purpose flourput in three tablespoons of all purpose flour, Put in 3 tablespoons of all-purpose flour.,0.306,0.428,0.8029999999999999
https://youdescribe.org/video/Pj0wz7zu3Ms?ad=6185914f3b2e2707ed89e5e1,/current/Pj0wz7zu3Ms,Pj0wz7zu3Ms_61859a01f1539c07e70d9803.wav,1.28,134.04368,135.32368,inline,Ryan, Ryan Reynolds.,0.165,0.064,0.58
https://youdescribe.org/video/CB1Pukr0nFQ?ad=58e7cf3b46e13dfd851a27f5,/legacy,14805605864481.wav,33.248000000000005,301.556,301.556,extended," Character modeling and rigging. Ian! Stop lasky, mark p etty rich theory crowds. Matthew webb set modeling and dressing fault form. Gary shots, shading Alex shied and Stephen king. Mark cooper, friend cloud. uh."," Character Modeling and Rigging Shading, Alex Shiden, Stephen King, Mark Cooper, Fran Clall",0.23800000000000002,0.38299999999999995,0.447
https://youdescribe.org/video/CB1Pukr0nFQ?ad=58e7cf3b46e13dfd851a27f5,/legacy,14805610835671.wav,20.46,308.16900000000004,308.16900000000004,extended," Additional production support. Ryan donnelly, jaclyn symon, natalie Leon lard as marquez alabama. Gregory among son c j issue?", Additional production support,0.039,0.22699999999999998,0.313
https://youdescribe.org/video/CB1Pukr0nFQ?ad=58e7cf3b46e13dfd851a27f5,/legacy,14805612898031.wav,35.294000000000004,311.936,311.936,extended," Special thanks to everyone that pixar who supported this production, pete, DR. Bob peterson, li qun, krych, rob riders, mary coleman, lindsay collins, who's not schuller, gary reach club. Carolina law horse, James Hamilton.", Special thanks to everyone at Pixar who supported this production. and,0.11,0.297,0.361
https://youdescribe.org/video/KG15c2eCtZs?ad=6436f9330bdc10001ec552b5,/current/KG15c2eCtZs,KG15c2eCtZs_643704a90bdc10001ec552cb.wav,8.789,151.774179,160.56351233333334,inline,the First Slice sticks onto the knife and Falls unevenly the baker adjusted and continues cuttingthe First Slice sticks onto the knife and Falls unevenly the baker adjusted and continues cutting, The first slice sticks onto the knife and falls unevenly. The baker adjusts it and continues cutting.,0.38,0.489,0.863
